student_id,course_code,term,has_prerequisites,credits,attendance_rate,midterm_score,final_score,assignment_score,target_passed,past_avg_total_score,past_avg_midterm_score,past_avg_final_score,past_avg_assignment_score,past_avg_attendance,past_pass_rate,courses_taken,dept_pass_rate,prereq_avg_score,prereq_pass_rate
20261633,HU 323,Fall 2023,0,3,64.22,21,34,17,1,80.5,23.25,41.75,15.5,77.13499999999999,1.0,4,1.0,0.0,0.0
20261633,HU 122,Fall 2023,0,2,77.91,24,42,18,1,77.5,22.5,39.75,15.25,73.71249999999999,1.0,4,1.0,0.0,0.0
20261633,IS 460,Fall 2023,0,3,100.0,22,38,9,1,81.25,23.0,40.75,17.5,68.19,1.0,4,1.0,0.0,0.0
20261633,IS 451,Spring 2024,1,2,74.74,30,40,20,1,76.0,21.0,40.25,14.75,74.505,1.0,4,1.0,79.0,1.0
20261633,ST 122,Spring 2024,1,2,55.89,17,47,15,1,78.75,24.25,38.5,16.0,79.2175,1.0,4,1.0,90.0,1.0
20260642,IS 450,Spring 2024,0,2,81.35,15,41,8,1,58.333333333333336,19.0,30.0,9.333333333333334,76.52999999999999,0.6666666666666666,3,1.0,0.0,0.0
20260642,CS 112,Spring 2024,1,4,76.92,20,22,14,0,61.0,17.333333333333332,36.333333333333336,7.333333333333333,78.00666666666666,1.0,3,1.0,57.0,1.0
20260642,IS 241,Spring 2024,0,2,83.65,23,27,12,1,59.0,16.333333333333332,34.666666666666664,8.0,75.76333333333332,0.6666666666666666,3,1.0,0.0,0.0
20260642,IS 312,Fall 2023,1,4,69.02,14,41,2,1,60.666666666666664,19.333333333333332,30.0,11.333333333333334,80.64,0.6666666666666666,3,1.0,56.0,0.0
20260603,AI 310,Fall 2024,0,4,47.42,23,48,15,1,75.0,21.333333333333332,35.333333333333336,18.333333333333332,73.17,1.0,3,1.0,0.0,0.0
20260603,CS 111,Spring 2024,1,2,75.16,16,47,17,1,77.0,23.666666666666668,35.666666666666664,17.666666666666668,63.92333333333334,1.0,3,1.0,77.0,1.0
20260603,HU 334,Spring 2024,0,4,57.38,19,26,18,1,82.66666666666667,22.666666666666668,42.666666666666664,17.333333333333332,69.85000000000001,1.0,3,1.0,0.0,0.0
20260603,HU 122,Fall 2024,0,2,86.97,29,33,20,1,76.33333333333333,19.333333333333332,40.333333333333336,16.666666666666668,59.98666666666667,1.0,3,1.0,0.0,0.0
20261209,CS 111,Fall 2024,1,2,51.65,28,40,18,1,70.0,22.0,33.0,15.0,66.295,1.0,2,1.0,80.0,1.0
20261209,CS 214,Spring 2024,1,2,53.26,24,43,13,1,73.0,24.0,31.5,17.5,65.49,1.0,2,1.0,86.0,1.0
20261209,HU 323,Fall 2024,0,2,79.33,20,23,17,1,83.0,26.0,41.5,15.5,52.455,1.0,2,1.0,0.0,0.0
20260291,IS 455,Spring 2024,0,2,49.61,19,36,17,1,86.66666666666667,24.0,46.666666666666664,16.0,77.84333333333332,1.0,3,1.0,0.0,0.0
20260291,IS 321,Fall 2024,0,2,80.55,21,49,13,1,83.0,23.333333333333332,42.333333333333336,17.333333333333332,67.52999999999999,1.0,3,1.0,0.0,0.0
20260291,IS 441,Spring 2024,1,2,85.16,29,47,17,1,79.66666666666667,20.666666666666668,43.0,16.0,65.99333333333333,1.0,3,1.0,84.0,1.0
20260291,CS 241,Fall 2023,1,3,67.82,22,44,18,1,82.66666666666667,23.0,44.0,15.666666666666666,71.77333333333333,1.0,3,1.0,93.0,1.0
20261279,IS 498,Fall 2024,1,2,66.42,25,37,17,1,81.0,23.333333333333332,40.0,17.666666666666668,69.48333333333333,1.0,3,1.0,81.0,1.0
20261279,IS 451,Spring 2024,1,4,51.63,24,36,20,1,80.66666666666667,23.666666666666668,40.333333333333336,16.666666666666668,74.41333333333334,1.0,3,1.0,80.66666666666667,1.0
20261279,IS 448,Fall 2024,1,3,74.9,23,38,19,1,80.66666666666667,24.0,39.666666666666664,17.0,66.65666666666668,1.0,3,1.0,80.66666666666667,1.0
20261279,HU 334,Fall 2024,1,3,81.92,23,46,14,1,79.66666666666667,24.0,37.0,18.666666666666668,64.31666666666668,1.0,3,1.0,79.66666666666667,1.0
20260523,HU 121,Spring 2024,0,2,70.22,28,40,13,1,81.33333333333333,23.0,44.666666666666664,13.666666666666666,84.52333333333333,1.0,3,1.0,0.0,0.0
20260523,MA 112,Fall 2024,0,4,67.39,24,46,11,1,81.33333333333333,24.333333333333332,42.666666666666664,14.333333333333334,85.46666666666668,1.0,3,1.0,0.0,0.0
20260523,IT 223,Fall 2023,1,4,89.89,24,41,17,1,81.0,24.333333333333332,44.333333333333336,12.333333333333334,77.96666666666668,1.0,3,1.0,81.0,1.0
20260523,CS 111,Fall 2024,1,3,96.29,21,47,13,1,81.33333333333333,25.333333333333332,42.333333333333336,13.666666666666666,75.83333333333333,1.0,3,1.0,82.0,1.0
20261871,CS 111,Spring 2024,1,2,92.81,19,36,15,1,79.33333333333333,23.666666666666668,41.0,14.666666666666666,77.40333333333335,1.0,3,1.0,79.33333333333333,1.0
20261871,PH 111,Fall 2023,1,4,93.04,23,40,14,1,77.0,22.333333333333332,39.666666666666664,15.0,77.32666666666667,1.0,3,1.0,77.0,1.0
20261871,CS 352,Fall 2023,1,2,82.18,26,42,15,1,75.0,21.333333333333332,39.0,14.666666666666666,80.94666666666667,1.0,3,1.0,75.0,1.0
20261871,IT 221,Fall 2024,1,4,56.99,22,41,15,1,76.66666666666667,22.666666666666668,39.333333333333336,14.666666666666666,89.34333333333335,1.0,3,1.0,76.66666666666667,1.0
20262261,IS 321,Fall 2024,0,3,80.19,19,50,11,1,70.33333333333333,23.666666666666668,31.0,15.666666666666666,78.56333333333333,1.0,3,1.0,0.0,0.0
20262261,IS 496,Spring 2024,0,2,73.92,24,29,16,1,74.0,22.0,38.0,14.0,80.65333333333332,1.0,3,1.0,0.0,0.0
20262261,CS 111,Spring 2024,1,2,84.46,25,36,15,1,71.66666666666667,21.666666666666668,35.666666666666664,14.333333333333334,77.14,1.0,3,1.0,66.0,1.0
20262261,IS 444,Fall 2023,1,2,77.31,22,28,16,1,75.0,22.666666666666668,38.333333333333336,14.0,79.52333333333333,1.0,3,1.0,76.0,1.0
20262065,HU 122,Spring 2024,0,2,71.9,28,41,20,1,77.0,26.0,38.0,13.0,89.89999999999999,1.0,3,1.0,0.0,0.0
20262065,IS 453,Spring 2024,0,3,100.0,23,39,15,1,81.0,27.666666666666668,38.666666666666664,14.666666666666666,80.53333333333335,1.0,3,1.0,0.0,0.0
20262065,IS 442,Fall 2023,0,2,86.58,25,32,12,1,83.66666666666667,27.0,41.0,15.666666666666666,85.00666666666667,1.0,3,1.0,0.0,0.0
20262065,IS 351,Fall 2024,1,4,83.12,30,43,12,1,78.33333333333333,25.333333333333332,37.333333333333336,15.666666666666666,86.16000000000001,1.0,3,1.0,78.33333333333333,1.0
20261622,HU 112,Fall 2024,1,4,74.69,13,20,17,1,67.0,13.0,46.0,8.0,70.93,1.0,1,1.0,67.0,1.0
20261622,IS 360,Spring 2024,1,3,70.93,13,46,8,1,50.0,13.0,20.0,17.0,74.69,1.0,1,1.0,50.0,1.0
20261682,IS 350,Spring 2024,1,2,44.45,6,23,9,0,58.25,16.75,31.25,10.25,73.9275,0.75,4,1.0,63.333333333333336,1.0
20261682,MA 112,Fall 2023,0,3,63.09,9,25,9,0,57.0,16.0,30.75,10.25,69.2675,0.75,4,0.75,0.0,0.0
20261682,IS 211,Fall 2023,1,2,59.01,23,43,11,1,48.5,12.5,26.25,9.75,70.28750000000001,0.5,4,0.5,50.333333333333336,0.6666666666666666
20261682,IS 312,Spring 2024,1,4,75.63,16,24,4,1,56.75,14.25,31.0,11.5,66.13250000000001,0.5,4,0.5,61.333333333333336,0.6666666666666666
20261682,HU 334,Fall 2023,1,4,97.98,19,33,17,1,50.5,13.5,28.75,8.25,60.545,0.5,4,0.5,53.0,0.6666666666666666
20260540,CS 221,Fall 2024,0,3,97.19,30,34,20,1,77.6,22.0,39.8,15.8,74.536,1.0,5,1.0,0.0,0.0
20260540,IS 342,Fall 2024,0,2,89.47,15,38,14,1,81.0,25.0,39.0,17.0,76.08,1.0,5,1.0,0.0,0.0
20260540,CS 251,Fall 2023,1,4,92.31,16,40,17,1,79.8,24.8,38.6,16.4,75.512,1.0,5,1.0,84.0,1.0
20260540,IS 241,Fall 2023,0,4,48.21,27,42,18,1,77.0,22.6,38.2,16.2,84.33200000000001,1.0,5,1.0,0.0,0.0
20260540,MA 112,Fall 2023,1,4,73.8,30,35,19,1,77.6,22.0,39.6,16.0,79.214,1.0,5,1.0,73.0,1.0
20260540,AI 310,Fall 2023,0,3,68.89,22,44,11,1,79.0,23.6,37.8,17.6,80.196,1.0,5,1.0,0.0,0.0
20262030,IS 448,Spring 2024,1,2,74.25,22,41,17,1,70.0,23.0,31.0,16.0,72.94,1.0,1,1.0,70.0,1.0
20262030,IS 460,Fall 2023,0,3,72.94,23,31,16,1,80.0,22.0,41.0,17.0,74.25,1.0,1,1.0,0.0,0.0
20260186,IS 441,Spring 2024,0,4,70.47,28,35,15,1,78.0,24.5,36.0,17.5,86.85,1.0,2,1.0,0.0,0.0
20260186,IS 451,Fall 2023,0,2,90.65,23,42,15,1,77.0,27.0,32.5,17.5,76.75999999999999,1.0,2,1.0,0.0,0.0
20260186,IS 360,Fall 2023,1,4,83.05,26,30,20,1,79.0,25.5,38.5,15.0,80.56,1.0,2,1.0,79.0,1.0
20260566,IS 334,Spring 2024,0,3,96.21,24,41,19,1,74.5,22.5,34.0,18.0,74.9075,1.0,4,1.0,0.0,0.0
20260566,CS 111,Fall 2024,1,2,60.75,30,50,18,1,71.0,21.0,31.75,18.25,83.77250000000001,1.0,4,1.0,66.66666666666667,1.0
20260566,IS 365,Fall 2023,1,4,89.16,16,30,15,1,80.25,24.5,36.75,19.0,76.67,1.0,4,1.0,79.0,1.0
20260566,CS 213,Fall 2023,1,2,69.48,21,26,19,1,79.0,23.25,37.75,18.0,81.58999999999999,1.0,4,1.0,77.33333333333333,1.0
20260566,IS 345,Fall 2023,1,4,80.24,23,30,20,1,77.25,22.75,36.75,17.75,78.89999999999999,1.0,4,1.0,75.0,1.0
20261304,IS 444,Fall 2024,0,4,57.62,26,37,15,1,80.75,23.0,41.25,16.5,71.92999999999999,1.0,4,1.0,0.0,0.0
20261304,IT 223,Fall 2024,1,3,58.82,30,33,17,1,80.25,22.0,42.25,16.0,71.63,1.0,4,1.0,88.0,1.0
20261304,IS 441,Fall 2023,0,4,71.87,22,34,10,1,83.75,24.0,42.0,17.75,68.36749999999999,1.0,4,1.0,0.0,0.0
20261304,HU 331,Fall 2023,1,3,75.83,20,48,20,1,78.25,24.5,38.5,15.25,67.3775,1.0,4,1.0,80.0,1.0
20261304,IS 460,Spring 2024,0,3,81.2,20,50,19,1,78.0,24.5,38.0,15.5,66.035,1.0,4,1.0,0.0,0.0
20261460,HU 323,Fall 2024,0,4,83.7,18,50,13,1,85.0,25.0,42.5,17.5,78.465,1.0,2,1.0,0.0,0.0
20261460,IS 451,Spring 2024,0,4,87.83,20,46,18,1,83.5,24.0,44.5,15.0,76.4,1.0,2,1.0,0.0,0.0
20261460,HU 313,Fall 2024,1,3,69.1,30,39,17,1,82.5,19.0,48.0,15.5,85.765,1.0,2,1.0,82.5,1.0
20261601,IS 448,Spring 2024,1,3,83.35,24,44,1,1,54.75,20.5,24.75,9.5,88.6625,0.75,4,1.0,54.75,0.75
20261601,IT 221,Spring 2024,1,2,100.0,28,20,0,0,60.0,19.5,30.75,9.75,84.5,1.0,4,1.0,60.0,1.0
20261601,CS 316,Fall 2023,1,2,88.32,13,24,15,1,59.0,23.25,29.75,6.0,87.42,0.75,4,0.75,59.0,0.75
20261601,IS 451,Spring 2024,1,4,87.45,26,31,12,1,54.75,20.0,28.0,6.75,87.63749999999999,0.75,4,1.0,54.75,0.75
20261601,IT 111,Spring 2024,1,2,78.88,15,24,11,1,59.5,22.75,29.75,7.0,89.77999999999999,0.75,4,0.0,59.5,0.75
20261535,IS 313,Spring 2024,1,3,100.0,22,24,8,1,54.0,23.75,21.75,8.5,73.3175,0.5,4,0.5,54.0,0.5
20261535,CS 316,Fall 2023,1,2,75.39,28,23,9,1,52.5,22.25,22.0,8.25,79.47,0.5,4,0.5,52.5,0.5
20261535,IS 240,Spring 2024,1,4,91.04,30,11,3,0,56.5,21.75,25.0,9.75,75.55749999999999,0.75,4,1.0,56.5,0.75
20261535,IS 414,Fall 2024,1,4,59.54,28,30,20,1,48.0,22.25,20.25,5.5,83.4325,0.5,4,0.5,48.0,0.5
20261535,HU 122,Spring 2024,1,4,67.3,9,23,2,0,59.0,27.0,22.0,10.0,81.4925,0.75,4,0.75,59.0,0.75
20260132,HU 332,Fall 2024,0,4,49.5,22,22,14,1,45.0,13.5,22.75,8.75,81.8975,0.25,4,0.0,0.0,0.0
20260132,MA 113,Fall 2023,1,3,90.4,15,33,13,1,44.25,15.25,20.0,9.0,71.6725,0.25,4,0.25,37.0,0.0
20260132,IT 423,Fall 2024,0,2,95.38,17,21,9,0,47.75,14.75,23.0,10.0,70.4275,0.5,4,0.0,0.0,0.0
20260132,HU 122,Fall 2024,0,2,53.92,10,19,6,0,50.75,16.5,23.5,10.75,80.7925,0.5,4,1.0,0.0,0.0
20260132,IT 222,Fall 2023,1,4,87.89,12,18,7,0,50.25,16.0,23.75,10.5,72.3,0.5,4,0.0,61.0,1.0
20261089,IS 441,Spring 2024,0,2,67.72,8,20,7,0,43.5,17.0,19.0,7.5,54.93,0.0,2,0.0,0.0,0.0
20261089,AI 310,Fall 2024,0,4,59.54,17,21,8,0,38.0,12.5,18.5,7.0,59.019999999999996,0.0,2,0.0,0.0,0.0
20261089,IS 351,Spring 2024,1,2,50.32,17,17,7,0,40.5,12.5,20.5,7.5,63.629999999999995,0.0,2,0.0,40.5,0.0
20260764,IS 434,Fall 2024,0,3,78.19,13,25,10,0,49.0,15.0,23.0,11.0,74.37,0.3333333333333333,3,0.0,0.0,0.0
20260764,MA 113,Fall 2024,0,2,67.62,13,14,17,0,50.333333333333336,15.0,26.666666666666668,8.666666666666666,77.89333333333333,0.3333333333333333,3,0.3333333333333333,0.0,0.0
20260764,CS 111,Spring 2024,1,3,71.59,22,23,16,1,44.666666666666664,12.0,23.666666666666668,9.0,76.57000000000001,0.0,3,0.0,42.0,0.0
20260764,IS 312,Fall 2023,1,2,83.9,10,32,0,0,51.0,16.0,20.666666666666668,14.333333333333334,72.46666666666667,0.3333333333333333,3,0.0,61.0,1.0
20262376,HU 323,Spring 2024,0,3,87.08,11,25,14,1,59.666666666666664,24.166666666666668,24.666666666666668,10.833333333333334,72.82333333333334,1.0,6,1.0,0.0,0.0
20262376,IS 345,Spring 2024,0,4,75.56,30,29,5,1,57.333333333333336,21.0,24.0,12.333333333333334,74.74333333333335,1.0,6,1.0,0.0,0.0
20262376,PH 111,Fall 2024,0,2,73.78,21,25,8,1,59.0,22.5,24.666666666666668,11.833333333333334,75.04,1.0,6,1.0,0.0,0.0
20262376,IS 434,Spring 2024,0,4,82.49,20,21,11,1,59.333333333333336,22.666666666666668,25.333333333333332,11.333333333333334,73.58833333333334,1.0,6,1.0,0.0,0.0
20262376,IS 415,Fall 2023,0,4,77.97,30,22,15,1,56.833333333333336,21.0,25.166666666666668,10.666666666666666,74.34166666666667,1.0,6,1.0,0.0,0.0
20262376,HU 334,Fall 2024,0,2,66.1,23,32,11,1,57.0,22.166666666666668,23.5,11.333333333333334,76.32000000000001,1.0,6,1.0,0.0,0.0
20262376,CS 111,Fall 2024,1,2,61.04,21,19,15,1,58.833333333333336,22.5,25.666666666666668,10.666666666666666,77.16333333333334,1.0,6,1.0,58.833333333333336,1.0
20260197,IS 450,Spring 2024,0,2,74.35,30,41,16,1,96.0,29.0,48.0,19.0,82.3,1.0,1,1.0,0.0,0.0
20260197,CS 241,Fall 2024,1,3,82.3,29,48,19,1,87.0,30.0,41.0,16.0,74.35,1.0,1,1.0,87.0,1.0
20262207,ST 122,Fall 2024,0,3,54.36,20,14,15,0,48.75,16.25,24.0,8.5,78.83500000000001,0.5,4,0.5,0.0,0.0
20262207,IT 423,Fall 2024,0,4,57.3,16,25,10,1,48.25,17.25,21.25,9.75,78.1,0.25,4,0.25,0.0,0.0
20262207,CS 111,Spring 2024,1,4,89.11,17,19,4,0,51.0,17.0,22.75,11.25,70.14750000000001,0.5,4,0.5,34.0,0.0
20262207,IS 312,Fall 2023,1,2,81.06,8,24,2,0,52.5,19.25,21.5,11.75,72.16,0.5,4,1.0,40.0,0.0
20262207,IS 450,Spring 2024,0,3,87.87,24,28,18,1,43.5,15.25,20.5,7.75,70.4575,0.25,4,0.0,0.0,0.0
20261011,IS 334,Spring 2024,0,3,75.67,24,39,20,1,85.66666666666667,27.0,40.333333333333336,18.333333333333332,69.21333333333332,0.6666666666666666,3,1.0,0.0,0.0
20261011,CS 313,Spring 2024,0,4,98.05,29,44,17,0,83.33333333333333,25.333333333333332,38.666666666666664,19.333333333333332,61.75333333333333,1.0,3,1.0,0.0,0.0
20261011,IS 365,Fall 2024,1,2,37.46,22,30,20,1,89.33333333333333,27.666666666666668,43.333333333333336,18.333333333333332,81.95,0.6666666666666666,3,1.0,89.33333333333333,0.6666666666666666
20261011,ST 121,Fall 2023,0,2,72.13,30,47,18,1,81.66666666666667,25.0,37.666666666666664,19.0,70.39333333333333,0.6666666666666666,3,0.6666666666666666,0.0,0.0
20262185,IT 111,Fall 2024,1,4,88.06,20,48,16,1,73.0,25.0,36.0,12.0,54.34,1.0,1,1.0,73.0,1.0
20262185,IS 345,Fall 2023,1,3,54.34,25,36,12,1,84.0,20.0,48.0,16.0,88.06,1.0,1,1.0,84.0,1.0
20261781,IT 423,Fall 2023,0,2,83.52,30,32,16,0,77.66666666666667,20.0,43.333333333333336,14.333333333333334,75.12666666666667,1.0,3,1.0,0.0,0.0
20261781,IT 222,Fall 2023,0,4,69.15,20,44,13,1,78.0,23.333333333333332,39.333333333333336,15.333333333333334,79.91666666666667,0.6666666666666666,3,0.0,0.0,0.0
20261781,IS 450,Spring 2024,1,4,91.24,17,36,15,1,81.0,24.333333333333332,42.0,14.666666666666666,72.55333333333334,0.6666666666666666,3,1.0,88.0,1.0
20261781,IS 498,Spring 2024,1,2,64.99,23,50,15,1,74.33333333333333,22.333333333333332,37.333333333333336,14.666666666666666,81.30333333333334,0.6666666666666666,3,1.0,68.0,1.0
20261741,IS 451,Fall 2024,1,3,72.16,30,50,18,0,86.0,28.0,41.5,16.5,75.16999999999999,1.0,4,1.0,90.5,1.0
20261741,IS 415,Fall 2023,0,4,64.06,28,34,14,1,91.5,28.5,45.5,17.5,77.195,0.75,4,0.6666666666666666,0.0,0.0
20261741,IS 360,Fall 2024,1,4,98.39,27,48,17,1,87.5,28.75,42.0,16.75,68.61250000000001,0.75,4,0.6666666666666666,93.5,0.5
20261741,IS 421,Fall 2024,0,3,66.01,30,42,15,1,88.75,28.0,43.5,17.25,76.70750000000001,0.75,4,0.6666666666666666,0.0,0.0
20261741,IT 223,Fall 2023,1,3,72.22,27,42,20,1,88.25,28.75,43.5,16.0,75.155,0.75,4,0.75,95.0,0.5
20262444,CS 241,Fall 2024,1,4,70.65,18,44,15,1,74.0,20.4,38.0,15.6,77.394,1.0,5,1.0,75.0,1.0
20262444,IS 421,Fall 2023,0,3,93.8,25,39,11,1,74.4,19.0,39.0,16.4,72.764,1.0,5,1.0,0.0,0.0
20262444,IS 345,Spring 2024,1,2,69.18,17,47,17,1,73.2,20.6,37.4,15.2,77.688,1.0,5,1.0,73.66666666666667,1.0
20262444,IS 334,Fall 2023,0,4,81.94,18,32,20,1,75.4,20.4,40.4,14.6,75.136,1.0,5,1.0,0.0,0.0
20262444,PH 111,Fall 2023,1,3,73.74,18,40,12,1,75.4,20.4,38.8,16.2,76.776,1.0,5,1.0,77.33333333333333,1.0
20262444,CS 214,Fall 2024,1,4,68.31,24,32,18,1,74.6,19.2,40.4,15.0,77.862,1.0,5,1.0,76.0,1.0
20260293,IS 460,Spring 2024,0,3,85.28,12,39,2,1,37.5,12.5,19.5,5.5,56.085,0.5,2,0.5,0.0,0.0
20260293,HU 111,Fall 2024,1,2,58.68,13,7,2,0,53.0,12.0,35.5,5.5,69.385,1.0,2,1.0,53.0,1.0
20260293,PH 111,Spring 2024,1,3,53.49,12,32,9,1,37.5,12.5,23.0,2.0,71.98,0.5,2,0.5,22.0,0.0
20260532,IS 441,Fall 2024,0,2,71.18,30,45,20,1,82.66666666666667,23.0,42.333333333333336,17.333333333333332,78.39333333333333,1.0,3,1.0,0.0,0.0
20260532,IS 352,Fall 2023,0,2,84.91,20,44,17,1,87.33333333333333,26.333333333333332,42.666666666666664,18.333333333333332,73.81666666666666,1.0,3,1.0,0.0,0.0
20260532,IS 321,Fall 2024,0,4,52.36,21,33,15,1,91.33333333333333,26.0,46.333333333333336,19.0,84.66666666666667,1.0,3,1.0,0.0,0.0
20260532,HU 331,Fall 2024,1,2,97.91,28,50,20,1,81.66666666666667,23.666666666666668,40.666666666666664,17.333333333333332,69.48333333333333,1.0,3,1.0,81.66666666666667,1.0
20261128,CS 214,Fall 2024,0,3,81.84,26,30,9,1,78.4,24.4,37.0,17.0,71.12199999999999,1.0,5,1.0,0.0,0.0
20261128,IT 221,Fall 2024,1,3,77.49,24,37,15,1,76.2,24.8,35.6,15.8,71.99199999999999,1.0,5,1.0,83.5,1.0
20261128,CS 241,Spring 2024,1,3,55.68,26,43,16,1,74.4,24.4,34.4,15.6,76.354,1.0,5,1.0,79.0,1.0
20261128,IS 365,Spring 2024,1,4,61.86,26,41,15,1,75.0,24.4,34.8,15.8,75.118,1.0,5,1.0,80.5,1.0
20261128,IS 421,Fall 2024,0,2,62.06,27,35,20,1,75.0,24.2,36.0,14.8,75.078,1.0,5,1.0,0.0,0.0
20261128,IS 334,Fall 2024,0,2,98.52,19,29,19,1,78.0,25.8,37.2,15.0,67.786,1.0,5,1.0,0.0,0.0
20260688,CS 251,Spring 2024,0,4,81.59,23,50,10,1,92.33333333333333,29.333333333333332,43.666666666666664,19.333333333333332,72.57333333333334,1.0,3,1.0,0.0,0.0
20260688,IS 453,Fall 2024,1,2,94.79,28,49,20,1,87.66666666666667,27.666666666666668,44.0,16.0,68.17333333333333,1.0,3,1.0,91.0,1.0
20260688,IS 345,Spring 2024,0,3,58.85,30,41,18,1,90.33333333333333,27.0,46.666666666666664,16.666666666666668,80.15333333333332,1.0,3,1.0,0.0,0.0
20260688,IS 365,Spring 2024,1,3,64.08,30,41,20,1,89.66666666666667,27.0,46.666666666666664,16.0,78.41,1.0,3,1.0,97.0,1.0
20261686,IS 496,Fall 2023,0,4,66.55,25,49,19,1,76.66666666666667,25.666666666666668,34.666666666666664,16.333333333333332,62.15666666666667,1.0,3,1.0,0.0,0.0
20261686,HU 213,Fall 2023,0,3,47.17,20,36,16,1,83.66666666666667,27.333333333333332,39.0,17.333333333333332,68.61666666666667,1.0,3,1.0,0.0,0.0
20261686,IS 422,Fall 2023,0,4,52.01,30,33,18,1,80.66666666666667,24.0,40.0,16.666666666666668,67.00333333333333,1.0,3,1.0,0.0,0.0
20261686,CS 112,Fall 2023,1,2,87.29,27,35,15,1,82.0,25.0,39.333333333333336,17.666666666666668,55.24333333333333,1.0,3,1.0,82.0,1.0
20261976,IT 223,Fall 2024,1,3,73.15,30,50,15,1,67.5,19.5,31.5,16.5,82.33500000000001,1.0,2,1.0,65.0,1.0
20261976,HU 332,Fall 2023,0,4,81.31,20,36,14,1,80.0,24.5,38.5,17.0,78.255,1.0,2,1.0,0.0,0.0
20261976,ST 121,Fall 2024,1,4,83.36,19,27,19,1,82.5,25.0,43.0,14.5,77.23,1.0,2,1.0,95.0,1.0
20261086,IS 334,Fall 2023,0,2,91.35,18,20,15,1,57.0,14.333333333333334,31.333333333333332,11.333333333333334,62.49,0.6666666666666666,3,0.6666666666666666,0.0,0.0
20261086,MA 112,Spring 2024,0,2,62.25,5,25,4,0,63.333333333333336,18.666666666666668,29.666666666666668,15.0,72.19,1.0,3,1.0,0.0,0.0
20261086,AI 310,Fall 2024,0,3,67.07,20,32,13,1,53.0,13.666666666666666,27.333333333333332,12.0,70.58333333333333,0.6666666666666666,3,0.6666666666666666,0.0,0.0
20261086,HU 333,Fall 2023,0,3,58.15,18,37,17,1,50.666666666666664,14.333333333333334,25.666666666666668,10.666666666666666,73.55666666666666,0.6666666666666666,3,0.6666666666666666,0.0,0.0
20260691,CS 352,Fall 2023,0,3,94.75,26,37,17,1,47.666666666666664,17.333333333333332,24.666666666666668,5.666666666666667,88.06666666666666,0.6666666666666666,3,1.0,0.0,0.0
20260691,IT 241,Fall 2024,0,3,94.03,0,31,3,0,63.0,26.0,26.666666666666668,10.333333333333334,88.30666666666667,1.0,3,1.0,0.0,0.0
20260691,CS 313,Fall 2024,0,4,84.42,22,28,7,1,55.333333333333336,18.666666666666668,27.666666666666668,9.0,91.50999999999999,0.6666666666666666,3,1.0,0.0,0.0
20260691,IS 211,Spring 2024,1,4,85.75,30,15,7,1,57.0,16.0,32.0,9.0,91.06666666666666,0.6666666666666666,3,0.6666666666666666,57.0,0.6666666666666666
20262293,IS 442,Spring 2024,0,4,83.25,30,43,16,1,76.66666666666667,21.0,38.0,17.666666666666668,66.03666666666668,1.0,3,1.0,0.0,0.0
20262293,HU 332,Fall 2023,1,3,59.5,22,42,16,1,79.66666666666667,23.666666666666668,38.333333333333336,17.666666666666668,73.95333333333333,1.0,3,1.0,67.0,1.0
20262293,CS 313,Fall 2024,1,3,60.52,16,34,17,1,84.0,25.666666666666668,41.0,17.333333333333332,73.61333333333333,1.0,3,1.0,80.0,1.0
20262293,HU 331,Fall 2024,0,3,78.09,25,38,20,1,78.66666666666667,22.666666666666668,39.666666666666664,16.333333333333332,67.75666666666667,1.0,3,1.0,0.0,0.0
20260417,IS 240,Fall 2024,1,2,50.55,21,26,2,0,53.75,13.25,31.75,8.75,78.4425,1.0,4,1.0,59.0,1.0
20260417,IS 444,Fall 2024,1,4,58.83,20,34,5,1,51.25,13.5,29.75,8.0,76.3725,0.75,4,0.0,49.0,0.0
20260417,HU 213,Fall 2024,0,4,86.96,0,29,6,1,57.25,18.5,31.0,7.75,69.34,0.75,4,1.0,0.0,0.0
20260417,CS 214,Spring 2024,0,3,90.78,18,27,11,1,52.0,14.0,31.5,6.5,68.38499999999999,0.75,4,0.75,0.0,0.0
20260417,HU 332,Fall 2023,0,4,77.2,15,37,13,1,49.75,14.75,29.0,6.0,71.78,0.75,4,1.0,0.0,0.0
20261717,IT 111,Fall 2024,1,4,76.64,30,36,18,1,74.33333333333333,20.333333333333332,39.666666666666664,14.333333333333334,71.53,1.0,3,1.0,72.5,1.0
20261717,CS 213,Spring 2024,1,2,70.18,21,41,18,1,75.66666666666667,23.333333333333332,38.0,14.333333333333334,73.68333333333332,1.0,3,1.0,74.5,1.0
20261717,IS 241,Fall 2023,0,2,94.87,24,41,13,1,76.33333333333333,22.333333333333332,38.0,16.0,65.45333333333333,1.0,3,1.0,0.0,0.0
20261717,IS 443,Fall 2023,1,3,49.54,16,37,12,1,80.66666666666667,25.0,39.333333333333336,16.333333333333332,80.56333333333333,1.0,3,1.0,82.0,1.0
20261878,IS 313,Fall 2023,1,3,78.79,24,41,20,1,81.33333333333333,26.333333333333332,39.0,16.0,62.830000000000005,1.0,3,1.0,77.0,1.0
20261878,MA 111,Fall 2023,1,3,83.11,21,33,16,1,86.33333333333333,27.333333333333332,41.666666666666664,17.333333333333332,61.39000000000001,1.0,3,1.0,84.5,1.0
20261878,IT 222,Fall 2024,1,3,51.42,30,42,12,1,81.66666666666667,24.333333333333332,38.666666666666664,18.666666666666668,71.95333333333333,1.0,3,1.0,77.5,1.0
